10818,8,1,4,5,-0.190944400817,-0.1483420182193841
12315,9,2,8,6,-0.021213028596,-0.010032302487649539
12185,9,1,7,8,-0.17986441376,-0.325811641575277
2924,2,2,1,9,0.68324703826,0.8281562898520687
8974,6,8,1,9,-0.0581499102916,0.10563365233227967
5014,3,8,4,9,-0.207404029781,-0.07306473818265335
12409,9,3,6,1,0.499888911608,0.18337375323323568
9057,6,8,9,4,-0.147064031114,-0.10307105690801346
6829,5,1,4,9,-0.210578121905,-0.38693074608256384
10784,8,1,1,4,0.491655066779,0.4656213099773723
1893,1,4,7,1,-0.319420299902,-0.6243351347695079
9121,6,9,4,2,0.35000039745,0.6077426838089901
5102,3,9,1,9,-0.422732749878,-0.37829750892853964
12646,9,5,5,7,0.21223784598,0.3432942413252096
7470,5,6,8,1,0.46883837529,0.7767662015568786
13137,9,9,6,3,0.00548571598197,-0.06656650949615969
9126,6,9,4,7,0.241137021782,0.3297094927928748
2484,1,9,5,9,-0.263419957987,-0.4970223458238926
12570,9,4,9,8,0.360780873423,0.04411105133494986
12734,9,6,2,7,0.194922558286,0.05121200388506261
9599,7,2,3,7,0.253027155242,-0.19750062346731329
6350,4,8,5,3,0.473256535232,0.26911723552703914
12134,9,1,3,1,0.079266254629,-0.246627660198039
7841,5,9,8,9,0.290739458951,0.455694339218798
5502,4,1,5,2,-0.0164539821271,-0.19136653896453543
4800,3,6,7,4,-0.352610117675,-0.13131882436615563
2523,1,9,9,4,-0.298756919006,-0.5807904738735856
2891,2,1,9,9,0.0243708580679,0.23282015382012505
3793,2,9,3,9,-0.834226618363,-0.7962292777999008
10800,8,1,2,9,0.627572640481,0.5560467141786195
1470,1,1,1,7,0.785304007939,0.8033723189428675
3045,2,3,1,9,0.583906325109,0.7026971947116688
3528,2,7,1,8,-0.0899610709551,0.3316389667516648
8857,6,7,2,2,0.700766498312,0.9974721900339781
8512,6,4,3,9,-0.235776879851,-0.2084339006649129
13053,9,8,9,7,0.371905080431,0.4494157638160501
9780,7,3,9,1,0.0839800747957,0.08495978195936003
1503,1,1,4,7,-0.350230692576,-0.25897536412415445
2520,1,9,9,1,0.0328734485042,0.3691732942792371
1857,1,4,3,9,-0.0178885711792,-0.16302928024549287
8812,6,6,9,1,0.429733968437,0.5600389887310611
4159,3,1,4,1,-0.0550820811404,0.39715435330137916
6475,4,9,5,7,-0.114279773878,0.2124390311312146
5960,4,5,2,9,-0.0501620415785,0.12627043852289183
2191,1,7,1,2,0.954363238767,0.7593231158080087
1952,1,5,1,5,-0.196256329702,-0.17059159480889913
10998,8,2,9,9,0.110749732983,-6.807556906086032E-4
4288,3,2,4,9,-0.255745486381,-0.17482638636436598
6983,5,2,7,9,0.0622272668818,0.27777518399651424
11772,8,9,3,2,0.477780897548,0.40630963810334836
5461,4,1,1,5,-0.173356398838,-0.45112367353887706
2191,1,7,1,2,0.954363238767,1.0527418409100053
5548,4,1,9,4,-0.875197618693,-0.7681819659885969
2847,2,1,5,9,-0.325732446381,-0.7684056996370741
12894,9,7,6,2,0.235469800617,0.34969171632038143
3800,2,9,4,5,-0.376827762492,-0.11455787977510462
12987,9,8,3,7,0.643010449172,0.652160808039956
5160,3,9,7,1,0.796089586628,0.8843769428000167
12773,9,6,6,2,0.25623046532,0.4964754854462737
13175,9,9,9,8,0.806257432276,0.6782884406339227
12568,9,4,9,6,0.334727740321,0.14632666950259948
1478,1,1,2,4,-0.481378440498,-0.49705623048117925
7154,5,4,1,4,0.170278420323,0.08944376086424179
6917,5,2,1,9,-0.00753805704701,0.11229627949254732
2018,1,5,7,5,-0.499417896735,-0.40056596443383286
5948,4,5,1,8,0.197907731812,0.11696959093143551
9571,7,2,1,1,0.252191876491,0.5475937099694165
12967,9,8,1,9,-0.0901448409416,-0.016497735068618374
2447,1,9,2,5,-0.34518935132,-0.10801734880680564
2070,1,6,1,2,0.655367355638,0.8721406847599475
12923,9,7,8,9,-0.239915763646,-0.07561661068339956
2202,1,7,2,2,0.51689563922,0.606465177951379
10299,7,8,1,3,0.599738107689,0.5852061042806561
12730,9,6,2,3,0.241601766994,0.16439041697951967
4270,3,2,3,2,-0.323587369856,-0.42476386806446864
5505,4,1,5,5,-0.365275795908,-0.4969685286935991
10935,8,2,4,1,0.22915237886,0.4549830453043601
11843,8,9,9,7,0.569230342901,0.8462075360569176
12921,9,7,8,7,0.284946052831,0.2917533527674701
12681,9,5,8,9,0.0185586181226,0.23002372465009158
11672,8,8,5,1,0.419928683799,0.5077544253892649
12427,9,3,7,8,0.365354359883,0.4040319365345628
12905,9,7,7,2,0.214447444209,0.177083318439568
3655,2,8,2,3,-0.151433653395,-0.4639264534031452
4446,3,3,8,2,0.0413933201915,0.017248523031753143
10910,8,2,1,9,0.60615391117,0.9058529146001881
6491,4,9,7,1,0.653693243799,0.5642422507158282
9055,6,8,9,2,0.146221017871,0.34233588169888096
11702,8,8,7,9,-0.307279278091,-0.12562919375618123
3177,2,4,2,9,-0.030474330088,-0.14662111154369611
12688,9,5,9,5,0.329298231571,0.4624547866022466
7151,5,4,1,1,0.393409427432,0.07991704881553552
3769,2,9,1,7,-0.18293015371,-0.2606038999905509
1853,1,4,3,5,-0.720339468918,-0.4623060642137786
12735,9,6,2,8,0.111587939003,0.04419284675808011
3111,2,3,7,9,-0.182207799799,-0.2865096491730308
1885,1,4,6,4,-0.37564640411,-0.4560710594903173
11303,8,5,4,6,0.260673423655,0.34304102540306003
8559,6,4,8,1,0.2489913845,0.4247165319957018
1714,1,3,1,9,0.938628529027,0.9775803053822895
12548,9,4,7,8,0.268542999728,0.15829979153537227
5551,4,1,9,7,-0.149886501439,-0.25261567436695004
12180,9,1,7,3,-0.142983633392,-0.08538033997528116
1767,1,3,6,7,-0.332121689557,-0.20132505978064713
11717,8,8,9,2,0.160052357997,0.2395886204320739
12206,9,1,9,7,-0.313044976256,-0.62666794820513
11145,8,4,1,2,0.21685568186,0.05737872462665192
7036,5,3,1,7,-0.0815249012885,-0.27338428147731797
10511,7,9,9,6,0.244078950797,0.47597601448809457
4814,3,6,8,7,-0.432072407452,-0.4497114489368618
8856,6,7,2,1,0.698635101052,0.2192793593272136
6944,5,2,4,3,0.0846945273179,-0.11041919116247437
13168,9,9,9,1,0.176783404954,0.37846410444421785
7728,5,8,9,6,-0.73197177782,-0.8898152988089825
10327,7,8,3,9,-0.0569293108968,-0.04999999614004357
12618,9,5,3,1,0.40762122353,0.35799802386879065
9046,6,8,8,4,-0.00321063703057,-0.11016485100153725
8328,6,2,9,1,-0.145455805119,-0.10347689041408138
9452,7,1,1,3,0.325100376103,0.34845005171317056
10910,8,2,1,9,0.60615391117,0.9350439043315728
9543,7,1,9,6,-0.659628299668,-0.9865616045155308
1472,1,1,1,9,1.07476907608,1.275854117975861
11845,8,9,9,9,0.111105864628,0.17341081790547608
4827,3,6,9,9,-0.925343746784,-1.0381234666655557
8669,6,5,7,1,0.509009877423,0.7499715339407043
10441,7,9,3,2,0.340982564512,0.3943632469169023
5520,4,1,6,9,-0.111714593327,-0.06604519169209208
1593,1,2,1,9,1.05248669617,1.3621143204062123
8857,6,7,2,2,0.700766498312,1.0699456075831595
12808,9,6,9,4,0.250252457974,0.12342950797334384
11514,8,7,1,8,0.167472521037,0.014832913627028044
11810,8,9,6,7,0.937113726756,0.9360219726637854
7365,5,5,9,6,-0.420795610952,-0.3035559492524185
2263,1,7,7,8,-0.229023026735,-0.2930352150679575
11162,8,4,2,8,0.418270168316,0.35650433886023947
1593,1,2,1,9,1.05248669617,0.9199624645391935
4420,3,3,5,9,-0.153524343539,-0.28393357667318875
2041,1,5,9,6,-0.52056588621,-0.5392147877104313
11750,8,9,1,2,0.707593185064,0.7353196391897242
6425,4,9,1,1,-0.132284378352,-0.06201027728663697
7812,5,9,6,2,0.22758355595,0.47406468582798833
12871,9,7,4,1,0.634876948317,0.23990887717929854
8727,6,6,1,4,0.300147501821,0.19444914060234025
1472,1,1,1,9,1.07476907608,1.2314545198959952
1538,1,1,7,9,-0.210673690565,-0.18537044410463188
1593,1,2,1,9,1.05248669617,0.9659921931366636
2935,2,2,2,9,0.142778287052,-0.028429014449593504
1593,1,2,1,9,1.05248669617,0.9987332589809697
6911,5,2,1,3,-0.11063252839,-0.11832625308165826
8768,6,6,5,1,0.575394669812,0.6292838254534573
6304,4,8,1,1,0.588719999814,0.6467958481985049
11843,8,9,9,7,0.569230342901,0.4251302310298404
1593,1,2,1,9,1.05248669617,0.8217769295270362
1557,1,1,9,6,-0.526998091159,-0.3708919498577514
5112,3,9,2,8,-0.45723961217,-0.4476493690045134
8741,6,6,2,7,0.145028004415,0.2536181325182182
1472,1,1,1,9,1.07476907608,1.1506926509570865
8364,6,3,1,4,0.0687070056203,0.07416040517343547
1592,1,2,1,8,0.982063787028,1.0841547520219963
12929,9,7,9,4,0.159212707804,-0.1944952480889608
5168,3,9,7,9,-0.3625672816,-0.023803673720057872
1472,1,1,1,9,1.07476907608,0.8017305133086179
1593,1,2,1,9,1.05248669617,1.0071169721247706
3617,2,7,9,9,-0.283235128731,-0.6576890469767384
12172,9,1,6,6,-0.300850203587,-0.39825591185372844
12140,9,1,3,7,0.51047926037,0.8091289218629709
12324,9,2,9,4,0.13211972175,0.2128841033974549
11476,8,6,9,3,0.26543624219,0.284316814770205
11644,8,8,2,6,0.386298352497,0.22751779075042086
1472,1,1,1,9,1.07476907608,1.104165132051255
9484,7,1,4,2,0.0320686752556,0.5236426148716364
12179,9,1,7,2,0.196551056209,0.35764549148651414
1472,1,1,1,9,1.07476907608,0.7664651393865938
5825,4,4,1,6,0.131344058484,0.1796048094626819
7789,5,9,4,1,0.278331174616,0.6106476886134389
11427,8,6,4,9,-0.0119506797442,-0.06508076721104616
7394,5,6,1,2,0.742527122242,0.8370459982617924
7646,5,8,2,1,0.539993708541,0.5360824914107035
4739,3,6,1,9,0.110620388359,0.2705258567433745
3576,2,7,6,1,0.0662567203676,0.04217785014596377
2070,1,6,1,2,0.655367355638,0.5622091206373231
1592,1,2,1,8,0.982063787028,1.2952608457640407
9529,7,1,8,3,-0.321183403835,-0.26669495712785113
1592,1,2,1,8,0.982063787028,1.0176854942797624
1546,1,1,8,6,-0.474100795244,-0.2548872822216367
1601,1,2,2,6,0.265694459458,0.42174722171447987
1593,1,2,1,9,1.05248669617,1.0636992689911797
1592,1,2,1,8,0.982063787028,0.7308772797422114
10500,7,9,8,6,0.330878752771,0.21887680143908184
1472,1,1,1,9,1.07476907608,1.2490334529825176
1472,1,1,1,9,1.07476907608,1.3038410418187478
1714,1,3,1,9,0.938628529027,1.2505867108236464
1593,1,2,1,9,1.05248669617,1.1434128634773435
1472,1,1,1,9,1.07476907608,1.1201373972299342
1472,1,1,1,9,1.07476907608,1.1002815750166364
1472,1,1,1,9,1.07476907608,1.2573975569471818
1472,1,1,1,9,1.07476907608,0.7184681033475206
1593,1,2,1,9,1.05248669617,1.0684586196550716
1593,1,2,1,9,1.05248669617,0.9353108024285929
1472,1,1,1,9,1.07476907608,0.9904964755007641
10833,8,1,5,9,0.337573820338,0.3545574747332483
7762,5,9,1,7,-0.45632061981,-0.535789821268865
12486,9,4,2,1,0.293852368143,0.3218210974016359
4173,3,1,5,4,-0.498042434866,-0.3726015468704812
7602,5,7,9,1,0.49694610586,0.4769126999580478
1593,1,2,1,9,1.05248669617,1.2692967188580049
4904,3,7,5,9,-0.207323735614,-0.39179846589966505
1593,1,2,1,9,1.05248669617,1.0921845674300759
1593,1,2,1,9,1.05248669617,0.8868080995376312
1593,1,2,1,9,1.05248669617,0.9599496641696501
1593,1,2,1,9,1.05248669617,1.3907871622393733
9903,7,4,9,3,-0.051291781441,0.029955343960630758
1593,1,2,1,9,1.05248669617,1.0679004897738429
1472,1,1,1,9,1.07476907608,0.7877518798313904
1593,1,2,1,9,1.05248669617,0.9568219077302668
11801,8,9,5,9,0.0938929167429,-0.042217234663991285
12263,9,2,3,9,0.688277515381,0.60361457505021
9024,6,8,6,4,0.277943768964,-0.061774739533327516
1593,1,2,1,9,1.05248669617,1.2940999210448556
9817,7,4,1,5,0.246071156766,0.2386351090064038
9510,7,1,6,6,0.0388938445672,0.021051396147614414
1593,1,2,1,9,1.05248669617,1.4144327901904963
1472,1,1,1,9,1.07476907608,1.1108214404396815
1593,1,2,1,9,1.05248669617,1.5404726809893148
1593,1,2,1,9,1.05248669617,0.6531418147515784
1593,1,2,1,9,1.05248669617,1.3701541746878168
1593,1,2,1,9,1.05248669617,1.3149104807119016
11706,8,8,8,2,0.167325267824,0.12833546342998522
2944,2,2,3,7,-0.214196126428,-0.41893053763364996
1593,1,2,1,9,1.05248669617,0.9277669576188078
6788,5,1,1,1,0.337403341558,0.5519467078114008
1593,1,2,1,9,1.05248669617,1.2573124800473214
1593,1,2,1,9,1.05248669617,1.0839960927303032
1593,1,2,1,9,1.05248669617,1.335109863786003
9134,6,9,5,4,0.361932033272,0.4863355911235867
1593,1,2,1,9,1.05248669617,0.9782646231868801
1593,1,2,1,9,1.05248669617,0.9549107351747931
1593,1,2,1,9,1.05248669617,0.729307899517236
1593,1,2,1,9,1.05248669617,1.2919188934114112
1592,1,2,1,8,0.982063787028,1.3610417675265993
1592,1,2,1,8,0.982063787028,1.0340373331047346
2803,2,1,1,9,0.60130268084,0.7887090816718623
13015,9,8,6,2,0.109379953441,0.4808000713675802
1593,1,2,1,9,1.05248669617,0.9402877450046754
1593,1,2,1,9,1.05248669617,1.098813551286437
1593,1,2,1,9,1.05248669617,1.232330330366013
1593,1,2,1,9,1.05248669617,1.3290831175099098
1592,1,2,1,8,0.982063787028,0.7911998295256054
1593,1,2,1,9,1.05248669617,1.2179142067926425
1593,1,2,1,9,1.05248669617,0.8498738340843659
1593,1,2,1,9,1.05248669617,1.0133815313580694
1593,1,2,1,9,1.05248669617,1.2929405171099437
1593,1,2,1,9,1.05248669617,0.7094430034988735
1592,1,2,1,8,0.982063787028,0.38101492213950705
1472,1,1,1,9,1.07476907608,1.1973309263311473
1593,1,2,1,9,1.05248669617,1.169149496864487
1593,1,2,1,9,1.05248669617,1.0003063328771737
1593,1,2,1,9,1.05248669617,0.8662011021340521
1472,1,1,1,9,1.07476907608,1.0077644744826297
1593,1,2,1,9,1.05248669617,1.4030137095918007
3613,2,7,9,5,-0.5594335372,-0.457935239230869
1714,1,3,1,9,0.938628529027,0.7562385107840892
1593,1,2,1,9,1.05248669617,0.8943947451596682
1472,1,1,1,9,1.07476907608,1.4509439074831827
5149,3,9,6,1,0.569173090684,0.6943095928890217
1593,1,2,1,9,1.05248669617,0.7934430248917614
1593,1,2,1,9,1.05248669617,0.9942552605064743
10910,8,2,1,9,0.60615391117,0.5710926175844986
1472,1,1,1,9,1.07476907608,0.9524005398191907
1472,1,1,1,9,1.07476907608,1.1510120068393674
1472,1,1,1,9,1.07476907608,1.0640652159122928
1592,1,2,1,8,0.982063787028,1.1086444305042766
1593,1,2,1,9,1.05248669617,1.1828016535372385
1593,1,2,1,9,1.05248669617,1.5231095467673543
1593,1,2,1,9,1.05248669617,1.0552256610666766
1472,1,1,1,9,1.07476907608,0.9430550316127326
1593,1,2,1,9,1.05248669617,0.7345102648986108
7555,5,7,4,9,-0.0802057110596,0.059413846815438626
1593,1,2,1,9,1.05248669617,0.6850547855873248
13091,9,9,2,1,0.769349078847,1.0425499120715482
13116,9,9,4,4,0.0678806244449,0.07037041973686156
1593,1,2,1,9,1.05248669617,0.9115351632502732
1593,1,2,1,9,1.05248669617,1.1840094863684552
1593,1,2,1,9,1.05248669617,1.2208136658816036
1593,1,2,1,9,1.05248669617,1.0933604491255264
8857,6,7,2,2,0.700766498312,0.529834855532217
1472,1,1,1,9,1.07476907608,1.2346267377220572
1472,1,1,1,9,1.07476907608,0.9286958186264801
1593,1,2,1,9,1.05248669617,0.8069753861286307
1472,1,1,1,9,1.07476907608,0.8024422695150908
1472,1,1,1,9,1.07476907608,0.8561340843636271
12764,9,6,5,4,0.0699722334817,-0.13386445186289064
10786,8,1,1,6,0.57377014782,0.6773861940904842
1472,1,1,1,9,1.07476907608,1.033953937023693
11221,8,4,8,1,0.339534737678,0.049675130291003955
1472,1,1,1,9,1.07476907608,1.0485699176041705
1593,1,2,1,9,1.05248669617,1.0616223016721342
1593,1,2,1,9,1.05248669617,1.1727098416692598
1851,1,4,3,3,-0.770164589044,-0.878454011410144
1593,1,2,1,9,1.05248669617,1.2665065759051206
1593,1,2,1,9,1.05248669617,0.744098009646684
1483,1,1,2,9,0.73873638316,0.744904395116828
1593,1,2,1,9,1.05248669617,0.9146981272167989
1593,1,2,1,9,1.05248669617,1.0221503675220935
1593,1,2,1,9,1.05248669617,1.3145711287402846
1593,1,2,1,9,1.05248669617,1.6415703025131747
1593,1,2,1,9,1.05248669617,0.8352206978951523
1593,1,2,1,9,1.05248669617,1.1258397329375605
2191,1,7,1,2,0.954363238767,0.9236334565153511
1593,1,2,1,9,1.05248669617,1.2094056817121053
7833,5,9,8,1,0.42137738343,0.2795598365477686
1593,1,2,1,9,1.05248669617,1.1595219938667745
5597,4,2,2,9,-0.0962466256384,-0.08667558640255453
12659,9,5,6,9,0.130384419385,0.1874376126115891
1593,1,2,1,9,1.05248669617,1.2370336201391892
1593,1,2,1,9,1.05248669617,1.1296354036291425
1593,1,2,1,9,1.05248669617,0.9172812467117077
12787,9,6,7,5,0.13338756112,-0.04308787442989856
1472,1,1,1,9,1.07476907608,1.371346400939255
1593,1,2,1,9,1.05248669617,0.8518188315911781
1593,1,2,1,9,1.05248669617,0.7543433547043681
10921,8,2,2,9,0.62469558218,0.6695160946847865
1472,1,1,1,9,1.07476907608,1.216956461129501
1592,1,2,1,8,0.982063787028,0.7418947757279896
1472,1,1,1,9,1.07476907608,1.061536342502049
1593,1,2,1,9,1.05248669617,1.2198584791239615
1472,1,1,1,9,1.07476907608,1.3138352203593526
12536,9,4,6,7,0.264186866998,0.3465297203949958
1593,1,2,1,9,1.05248669617,1.2264864206943238
1593,1,2,1,9,1.05248669617,1.1274084023934179
1593,1,2,1,9,1.05248669617,1.0452618773343563
1593,1,2,1,9,1.05248669617,1.0442501789639715
1593,1,2,1,9,1.05248669617,1.2359822330735108
1593,1,2,1,9,1.05248669617,1.282817780375288
1472,1,1,1,9,1.07476907608,1.1831456953745412
8452,6,3,9,4,-0.739949348145,-0.8510531354193347
1593,1,2,1,9,1.05248669617,0.9350735910421004
1593,1,2,1,9,1.05248669617,0.9023375310993922
10352,7,8,6,1,0.202225482846,0.0433226885583568
11111,8,3,9,1,0.326343194999,0.5153216625478761
1593,1,2,1,9,1.05248669617,1.195191879495411
1472,1,1,1,9,1.07476907608,1.2942768359700059
1472,1,1,1,9,1.07476907608,1.5127666164158187
12860,9,7,3,1,0.726944498791,0.7114422569512591
8966,6,8,1,1,0.589162984617,0.5122549459790617
1593,1,2,1,9,1.05248669617,0.8438678702110644
1472,1,1,1,9,1.07476907608,0.7779902075263481
1593,1,2,1,9,1.05248669617,0.8977239099114263
3045,2,3,1,9,0.583906325109,0.45687589207276347
1593,1,2,1,9,1.05248669617,1.137226870624906
1472,1,1,1,9,1.07476907608,1.2473131928526475
1472,1,1,1,9,1.07476907608,1.0193266482283887
1593,1,2,1,9,1.05248669617,0.6379523198824922
6400,4,8,9,9,0.782885787109,1.21017714487445
1593,1,2,1,9,1.05248669617,1.4175984101206964
1472,1,1,1,9,1.07476907608,1.1360173959673512
1593,1,2,1,9,1.05248669617,0.9964806592410759
1593,1,2,1,9,1.05248669617,0.9428599172158569
7808,5,9,5,9,-0.347174895524,-0.3512346131241586
1593,1,2,1,9,1.05248669617,1.1678809888654644
1472,1,1,1,9,1.07476907608,0.7902224731001455
1593,1,2,1,9,1.05248669617,0.898885290380164
1472,1,1,1,9,1.07476907608,1.300005736469997
1472,1,1,1,9,1.07476907608,1.1804929508911055
1593,1,2,1,9,1.05248669617,1.0135103110616834
1472,1,1,1,9,1.07476907608,0.9018721621410795
1593,1,2,1,9,1.05248669617,1.1844992406277826
1472,1,1,1,9,1.07476907608,0.9926039790281092
